baseline_LMSE,baseline_NCC,baseline_PSNR,baseline_SSIM,baseline_path,dLMSE,dNCC,dPSNR,dSSIM,dataset,input_path,ours_LMSE,ours_NCC,ours_PSNR,ours_SSIM,ours_path,sample,score,target_path
4904.147323810657,0.9728774570654065,24.27126869264248,0.8992582377483495,analysis_outputs/visual_example_search/raw_results/baseline_model/postcard/ba-5-m-16/baseline_model.png,-3017.286851980276,0.009912333486899572,2.708339150222031,0.02446258565963977,postcard,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ba-5-m-16/m_input.png,1886.8604718303811,0.9827897905523061,26.97960784286451,0.9237208234079892,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ba-5-m-16/best_model.png,ba-5-m-16,6.76215269540416,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ba-5-m-16/t_label.png
10.990168004116843,0.9808404915016461,25.74345818405179,0.8824222745397995,analysis_outputs/visual_example_search/raw_results/baseline_model/ceilnet_table2/2009_004625/baseline_model.png,-2.397794563887773,0.006914931758205567,2.360258902155035,0.02996318646247076,ceilnet_table2,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2009_004625/m_input.png,8.59237344022907,0.9877554232598517,28.103717086206824,0.9123854610022702,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2009_004625/best_model.png,2009_004625,6.7087059229019195,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2009_004625/t_label.png
2994.785775210101,0.9754686238810715,24.265890068223708,0.9140872948034002,analysis_outputs/visual_example_search/raw_results/baseline_model/postcard/ba-5-m-13/baseline_model.png,-1103.8345272835052,0.008886139967761886,2.4635043355506667,0.015896898087619404,postcard,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ba-5-m-13/m_input.png,1890.9512479265957,0.9843547638488334,26.729394403774375,0.9299841928910196,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ba-5-m-13/best_model.png,ba-5-m-13,6.440744063234755,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ba-5-m-13/t_label.png
173.51498363751497,0.9307648798939573,22.213192956214257,0.8684902322916125,analysis_outputs/visual_example_search/raw_results/baseline_model/ceilnet_table2/2010_005426/baseline_model.png,-68.08615423481176,0.016945691649802974,1.6916170875373417,0.017361596156548975,ceilnet_table2,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2010_005426/m_input.png,105.42882940270322,0.9477105715437603,23.9048100437516,0.8858518284481615,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2010_005426/best_model.png,2010_005426,6.4215545576712465,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2010_005426/t_label.png
394.4987486150006,0.900495327541924,22.46994511817904,0.9130026987466744,analysis_outputs/visual_example_search/raw_results/baseline_model/real20/89/baseline_model.png,-299.92407884774445,0.04955922564503834,0.29563989891858355,0.003359823898407499,real20,analysis_outputs/visual_example_search/raw_results/best_model/real20/89/m_input.png,94.57466976725615,0.9500545531869623,22.765585017097624,0.9163625226450819,analysis_outputs/visual_example_search/raw_results/best_model/real20/89/best_model.png,89,6.421522871559008,analysis_outputs/visual_example_search/raw_results/best_model/real20/89/t_label.png
15.492530046129836,0.9742556448890826,23.121334467588337,0.941242739227146,analysis_outputs/visual_example_search/raw_results/baseline_model/ceilnet_table2/2012_000071/baseline_model.png,-0.7857759974110614,0.009507213948526716,2.8307293145653603,0.007899135623136821,ceilnet_table2,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2012_000071/m_input.png,14.706754048718775,0.9837628588376093,25.952063782153697,0.9491418748502828,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2012_000071/best_model.png,2012_000071,6.378735177480042,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2012_000071/t_label.png
4274.25129003943,0.9764453421183181,23.061712730473147,0.9218902638283696,analysis_outputs/visual_example_search/raw_results/baseline_model/postcard/ba-5-m-11/baseline_model.png,-2051.088175265775,0.0063948650748433256,2.8711505106672526,0.010276980909501021,postcard,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ba-5-m-11/m_input.png,2223.1631147736553,0.9828402071931615,25.9328632411404,0.9321672447378706,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ba-5-m-11/best_model.png,ba-5-m-11,6.373846319831026,analysis_outputs/visual_example_search/raw_results/best_model/postcard/ba-5-m-11/t_label.png
12.00594838961133,0.9959952994511189,32.14017535919342,0.9492106887216352,analysis_outputs/visual_example_search/raw_results/baseline_model/ceilnet_table2/2009_002388/baseline_model.png,-6.541388088276511,0.002051856800862506,2.9209297838309283,0.013528380003753782,ceilnet_table2,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2009_002388/m_input.png,5.464560301334819,0.9980471562519814,35.06110514302435,0.962739068725389,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2009_002388/best_model.png,2009_002388,6.363149181392384,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2009_002388/t_label.png
70.27720604332978,0.9473674208764526,22.582951813663485,0.9215749450011567,analysis_outputs/visual_example_search/raw_results/baseline_model/wild/13-m/baseline_model.png,-36.3155242179621,0.015644350468468793,2.500851313694138,0.004431535841296297,wild,analysis_outputs/visual_example_search/raw_results/best_model/wild/13-m/m_input.png,33.961681825367684,0.9630117713449214,25.083803127357623,0.926006480842453,analysis_outputs/visual_example_search/raw_results/best_model/wild/13-m/best_model.png,13-m,6.335514262308839,analysis_outputs/visual_example_search/raw_results/best_model/wild/13-m/t_label.png
210.77629893486608,0.9790232106977156,27.458050638450974,0.9693109696999954,analysis_outputs/visual_example_search/raw_results/baseline_model/ceilnet_table2/2010_004460/baseline_model.png,-152.14830646614274,0.007654343639505012,2.712538884721859,0.006852195236172198,ceilnet_table2,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2010_004460/m_input.png,58.62799246872332,0.9866775543372206,30.170589523172833,0.9761631649361676,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2010_004460/best_model.png,2010_004460,6.26684310013255,analysis_outputs/visual_example_search/raw_results/best_model/ceilnet_table2/2010_004460/t_label.png
